Title,Bedrooms,Bathrooms,Carports,Agent,Price_num,Installment_num,Land_sqm,Building_sqm,Area,City,Price_sqm,property_type,price_per_land_m2,price_segment,land_building_ratio,Price_sqm_M,query,lat,lon
Rumah Mewah Luas Full Furnish Full Renov di Eldora Suvarna Sutera,4,3,2,Owen,3850000000.0,16000000,200,300,Sindang Jaya,Tangerang,12833333.33,Residential,19250000.0,2–5B,0.67,12.83333333,"Sindang Jaya, Tangerang, Indonesia",-6.1571012,106.5034901
WTS Rumah The Zora BSD City Cluster Keia SHM,4,5,2,April Widjaja,4850000000.0,20000000,120,195,BSD City,Tangerang,24871794.87,Residential,40416667.0,2–5B,0.62,24.871794870000002,"BSD City, Tangerang, Indonesia",-6.3034203,106.6528889
Rumah Mewah Cluster MOZART Symphonia Gading Serpong,3,3,1,April Widjaja,5100000000.0,21000000,170,193,Gading Serpong,Tangerang,26424870.47,Residential,30000000.0,5–10B,0.88,26.42487047,"Gading Serpong, Tangerang, Indonesia",-6.2541864,106.6324157
DIJUAL CEPAT RUMAH 2 LANTAI & SUDAH RENOV Cluster Tesla,2,2,1,April Widjaja,1650000000.0,6000000,77,73,Gading Serpong,Tangerang,22602739.73,Residential,21428571.0,1–2B,1.05,22.60273973,"Gading Serpong, Tangerang, Indonesia",-6.2541864,106.6324157
Dijual Rumah Cluster Kazumi The Zora Bsd City,4,4,1,April Widjaja,6300000000.0,26000000,153,262,BSD City,Tangerang,24045801.53,Residential,41176471.0,5–10B,0.58,24.045801530000002,"BSD City, Tangerang, Indonesia",-6.3034203,106.6528889
FOR SALE CLUSTER ARISTOTELES,4,3,1,April Widjaja,5200000000.0,22000000,250,230,Gading Serpong,Tangerang,22608695.65,Residential,20800000.0,5–10B,1.09,22.608695649999998,"Gading Serpong, Tangerang, Indonesia",-6.2541864,106.6324157
HOT LISTING Wts Cluster Aquamarine PHG Gading Serpong,4,3,2,April Widjaja,6600000000.0,27000000,270,270,Gading Serpong Pondok Hijau Golf,Tangerang,24444444.44,Residential,24444444.0,5–10B,1.0,24.44444444,"Gading Serpong Pondok Hijau Golf, Tangerang, Indonesia",,
Rumah Mewah Baru di Alam Sutera,2,3,1,Murni,8600000000.0,36000000,350,266,Alam Sutera,Tangerang,32330827.07,Residential,24571429.0,5–10B,1.32,32.33082707,"Alam Sutera, Tangerang, Indonesia",-6.2418343,106.6565647
Rumah Alam Sutera Siap Huni Di Cluster Olivia Lokasi Strategis,3,3,2,Liana Fang,5000000000.0,21000000,200,167,Alam Sutera,Tangerang,29940119.76,Residential,25000000.0,2–5B,1.2,29.94011976,"Alam Sutera, Tangerang, Indonesia",-6.2418343,106.6565647
"Dijual Rumah Full Furnished Alicante Gading Serpong, Siap Huni!",4,5,2,Rayzen,4500000000.0,19000000,180,225,Gading Serpong,Tangerang,20000000.0,Residential,25000000.0,2–5B,0.8,20.0,"Gading Serpong, Tangerang, Indonesia",-6.2541864,106.6324157
"Dijual Rumah Siap Huni Pinggir Jalan Cocok Untuk Usaha,kantor Atau Tempat Tinggal Di Bsd",6,4,2,Aan Eagle Tree,3500000000.0,14000000,230,250,BSD,Tangerang,14000000.0,Residential,15217391.0,2–5B,0.92,14.0,"BSD, Tangerang, Indonesia",-6.2911153,106.6266979
Rumah 2 Lantai Ready Stok Lokasi Strategis Ke Lippo Karawaci,3,2,2,Torang Sinaga,1070000000.0,4000000,72,77,Karawaci,Tangerang,13896103.9,Residential,14861111.0,1–2B,0.94,13.8961039,"Karawaci, Tangerang, Indonesia",-6.1828538,106.6178524
Rumah Bagus Siap Huni 2 Lantai Lokasi Strategis Di Bsd,3,2,1,Mei Utami,1950000000.0,8000000,90,110,BSD,Tangerang,17727272.73,Residential,21666667.0,1–2B,0.82,17.72727273,"BSD, Tangerang, Indonesia",-6.2911153,106.6266979
"Rumah Boston Village TURUN HARGA, Paramount Gading Serpong, 2 Lantai, Siap Huni Bawa Koper, Cocok Keluarga Muda, Semi Furnished",2,2,1,Steffanus Gozales,1550000000.0,6000000,60,72,Gading Serpong,Tangerang,21527777.78,Residential,25833333.0,1–2B,0.83,21.52777778,"Gading Serpong, Tangerang, Indonesia",-6.2541864,106.6324157
"MURAH SEKALI, BARANG LANGKA, JAUH DI BAWAH PASARAN, Rumah Bagus 2 Lantai Di Cluster Avezza Mozia Bsd City",3,2,2,Ridko,1900000000.0,8000000,84,88,BSD City,Tangerang,21590909.09,Residential,22619048.0,1–2B,0.95,21.59090909,"BSD City, Tangerang, Indonesia",-6.3034203,106.6528889
Rumah Strategis di Cluster The Spring Tangsel Harga All In Bisa Kpr J10310,2,2,1,Octa Alana,1200000000.0,5000000,72,55,Serpong,Tangerang Selatan,21818181.82,Residential,16666667.0,1–2B,1.31,21.81818182,"Serpong, Tangerang Selatan, Indonesia",-6.3201527,106.6655836
"Rumah Siap Huni 5 Menit Ke Mall Paradise Walk Serpong di Komplek Bakti Jaya Luk, J20025",4,3,1,Alvin Widjaya Sugiono,2770000000.0,11000000,187,250,Serpong,Tangerang Selatan,11080000.0,Residential,14812834.0,2–5B,0.75,11.08,"Serpong, Tangerang Selatan, Indonesia",-6.3201527,106.6655836
"Rumah SHM 2 Lantai di Serpong City Paradise, Tangerang Selatan Siap KPR J15290",2,2,1,Muntasir,950000000.0,4000000,75,99,Serpong,Tangerang Selatan,9595959.596,Residential,12666667.0,500M–1B,0.76,9.595959596,"Serpong, Tangerang Selatan, Indonesia",-6.3201527,106.6655836
Dijual Rumah Di Puri Bintaro Harus Terjual Bulan Ini Harga Mureeh,5,3,1,Ghozali,3500000000.0,14000000,368,275,Sektor 9-Bintaro,Tangerang Selatan,12727272.73,Residential,9510870.0,2–5B,1.34,12.727272730000001,"Sektor 9-Bintaro, Tangerang Selatan, Indonesia",-6.2845941,106.7122729
"Dijual Rumah Modern Minimalis Area Bintaro, Tangerang Selatan",6,5,5,Davin Wjy,5900000000.0,25000000,330,342,Bintaro,Tangerang Selatan,17251461.99,Residential,17878788.0,5–10B,0.96,17.25146199,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Dijual Rumah Murah Turun Harga Siap Huni Di Discovery Bintaro,4,3,1,Maya Safitri,3450000000.0,14000000,130,158,Bintaro,Tangerang Selatan,21835443.04,Residential,26538462.0,2–5B,0.82,21.835443039999998,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Rumah di Bintaro Kebayoran Garden sektor 7 Bintaro,4,3,2,Nia Utania,5000000000.0,21000000,204,220,Bintaro,Tangerang Selatan,22727272.73,Residential,24509804.0,2–5B,0.93,22.72727273,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Dijual Rumah Murah Turun Harga Bangunan Baru Di Mertilang Bintaro Sektor 9,4,4,2,Maya Safitri,4500000000.0,19000000,180,285,Bintaro,Tangerang Selatan,15789473.68,Residential,25000000.0,2–5B,0.63,15.78947368,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Dijual Rumah Murah Siap Huni di Villa Gunung Lestari,5,4,2,Maya Safitri,2150000000.0,9000000,150,250,Ciputat,Tangerang Selatan,8600000.0,Residential,14333333.0,2–5B,0.6,8.6,"Ciputat, Tangerang Selatan, Indonesia",-6.3110779,106.7184109
Dijual Rumah Murah Siap Huni di Permata Bintaro,2,1,1,Maya Safitri,1550000000.0,6000000,96,56,Bintaro,Tangerang Selatan,27678571.43,Residential,16145833.0,1–2B,1.71,27.678571429999998,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Rumah Strategis Dekat Tol Jelupang Binus Bsd,4,2,2,Gatot Song,1250000000.0,5000000,90,120,Serpong,Tangerang Selatan,10416666.67,Residential,13888889.0,1–2B,0.75,10.41666667,"Serpong, Tangerang Selatan, Indonesia",-6.3201527,106.6655836
Dijual Rumah Adem di Serpong Garden 2 Cluster Greenhill,2,1,1,Gatot Song,825000000.0,3000000,84,45,Serpong,Tangerang Selatan,18333333.33,Residential,9821429.0,500M–1B,1.87,18.33333333,"Serpong, Tangerang Selatan, Indonesia",-6.3201527,106.6655836
"Rumah Bagus di Serpong, Tangerang Selatan, Bersih Dan Nyaman",2,1,1,Gatot Song,625000000.0,2000000,72,39,Serpong,Tangerang Selatan,16025641.03,Residential,8680556.0,500M–1B,1.85,16.02564103,"Serpong, Tangerang Selatan, Indonesia",-6.3201527,106.6655836
Dijual Rumah Hoek Elang Bintaro Sektor 9 Pinggir Jalan,4,5,2,Rara Viza,5500000000.0,23000000,252,170,Bintaro,Tangerang Selatan,32352941.18,Residential,21825397.0,5–10B,1.48,32.35294118,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
"Rumah Bagus SHM - Sertifikat Hak Milik Unfurnished di graha raya Bintaro Jaya fortune, Graha Raya",2,2,2,Ayu Yulan,935000000.0,3000000,45,45,Graha Raya,Tangerang Selatan,20777777.78,Residential,20777778.0,500M–1B,1.0,20.77777778,"Graha Raya, Tangerang Selatan, Indonesia",-6.2448725,106.6727918
Rumah Cantik Siap Huni Bebas Banjir Serpong Jaya Pamulang,3,2,2,Ida Murni Sulaeman,1150000000.0,4000000,72,100,Pamulang,Tangerang Selatan,11500000.0,Residential,15972222.0,1–2B,0.72,11.5,"Pamulang, Tangerang Selatan, Indonesia",-6.3332997,106.7226721
Jual Murah Bu Graha Raya Renov Bagus Belum Pernah Dihuni Baru Graha Raya Callysta,3,2,2,Dessy Aryani,1190000000.0,5000000,72,56,Bintaro,Tangerang Selatan,21250000.0,Residential,16527778.0,1–2B,1.29,21.25,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Rumah 2 Lantai Di Flamingo Bintaro Sektor 9 Dekat Bx Chage Mall,3,3,1,Rizal Alex,4650000000.0,19000000,285,200,Sektor 9-Bintaro,Tangerang Selatan,23250000.0,Residential,16315789.0,2–5B,1.42,23.25,"Sektor 9-Bintaro, Tangerang Selatan, Indonesia",-6.2845941,106.7122729
Rumah Mewah Desain Classic di Villa Cinere Mas,7,7,10,Raymond Gunawan,30000000000.0,127000000,1428,1200,Ciputat Timur,Tangerang Selatan,25000000.0,Residential,21008403.0,10–50B,1.19,25.0,"Ciputat Timur, Tangerang Selatan, Indonesia",-6.2979529,106.7575824
Rumah Hoek Bloom Residence,3,2,1,Wella,1900000000.0,8000000,126,115,Pondok Aren,Tangerang Selatan,16521739.13,Residential,15079365.0,1–2B,1.1,16.52173913,"Pondok Aren, Tangerang Selatan, Indonesia",-6.2665205,106.7149851
Rumah Tua Jual Tanah Saja Di Cireundeu Tangerang Selatan.,2,1,1,Ira Judistira,1700000000.0,7000000,196,100,Ciputat Timur,Tangerang Selatan,17000000.0,Residential,8673469.0,1–2B,1.96,17.0,"Ciputat Timur, Tangerang Selatan, Indonesia",-6.2979529,106.7575824
Dijual rumah Cluster Amore Discovery siap huni fully furnished,3,3,2,Rina Harahap,6500000000.0,27000000,135,190,Bintaro,Tangerang Selatan,34210526.32,Residential,48148148.0,5–10B,0.71,34.21052632,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Rumah dalam komplek lokasi strategis di Pamulang Tangerang Selatan,2,2,1,Amelia,750000000.0,3000000,120,90,Pamulang,Tangerang Selatan,8333333.333,Residential,6250000.0,500M–1B,1.33,8.333333332999999,"Pamulang, Tangerang Selatan, Indonesia",-6.3332997,106.7226721
Rumah Mewah Bersih Dan Terawat Di Sektor 9 Bintaro,3,2,2,Temmy Florina Rumahbaru Gading Serpong,5300000000.0,22000000,200,300,Bintaro,Tangerang Selatan,17666666.67,Residential,26500000.0,5–10B,0.67,17.66666667,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Rumah dalam komplek di Selatan Jakarta Pamulang,3,2,1,Amelia,750000000.0,3000000,90,55,Pamulang,Tangerang Selatan,13636363.64,Residential,8333333.0,500M–1B,1.64,13.63636364,"Pamulang, Tangerang Selatan, Indonesia",-6.3332997,106.7226721
"Rumah siap huni di Pisangan, Ciputat",2,2,1,Amelia,2700000000.0,11000000,120,95,Ciputat,Tangerang Selatan,28421052.63,Residential,22500000.0,2–5B,1.26,28.42105263,"Ciputat, Tangerang Selatan, Indonesia",-6.3110779,106.7184109
Rumah Ruko pinggir jalan cluster Beryl Melati mas Residence serpong,3,2,1,Ellen Widjaja,1400000000.0,5000000,80,47,Serpong,Tangerang Selatan,29787234.04,Residential,17500000.0,1–2B,1.7,29.787234039999998,"Serpong, Tangerang Selatan, Indonesia",-6.3201527,106.6655836
Dijual Rumah Lokasi Strategis Bintaro Sektor 9 Discovery Cielo,5,4,1,Lydia Deasy,4400000000.0,18000000,177,250,Bintaro,Tangerang Selatan,17600000.0,Residential,24858757.0,2–5B,0.71,17.6,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Rumah Siap Huni Di Cendana Residence Pamulang Dekat Walikota Tangerang Selatan,2,1,1,Diana Fransiska Rumahbaru Gading Serpong,750000000.0,3000000,72,45,Pamulang,Tangerang Selatan,16666666.67,Residential,10416667.0,500M–1B,1.6,16.66666667,"Pamulang, Tangerang Selatan, Indonesia",-6.3332997,106.7226721
Rumah Siap Huni di Bintaro Sektor 9 Bagus,3,2,1,Elya Anelwita,2700000000.0,11000000,177,100,Bintaro,Tangerang Selatan,27000000.0,Residential,15254237.0,2–5B,1.77,27.0,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Rumah Murah Siap Huni Di Bintaro Sektor 9 Bagus,4,3,1,Elya Anelwita,1750000000.0,7000000,96,180,Bintaro,Tangerang Selatan,9722222.222,Residential,18229167.0,1–2B,0.53,9.722222222,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Rumah Bagus Siap Huni Di Cluster The Orchid Bintaro,5,6,2,Elya Anelwita,5150000000.0,21000000,180,300,Bintaro,Tangerang Selatan,17166666.67,Residential,28611111.0,5–10B,0.6,17.16666667,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Rumah 2 Lantai Siap Huni Lokasi Perkotaan,3,3,2,Arman,1250000000.0,5000000,63,70,Pamulang,Tangerang Selatan,17857142.86,Residential,19841270.0,1–2B,0.9,17.85714286,"Pamulang, Tangerang Selatan, Indonesia",-6.3332997,106.7226721
Rumah Siap Pakai Di Pamulang,3,2,1,Afrizal Syafrudin,1300000000.0,5000000,96,80,Pamulang,Tangerang Selatan,16250000.0,Residential,13541667.0,1–2B,1.2,16.25,"Pamulang, Tangerang Selatan, Indonesia",-6.3332997,106.7226721
Jual.rumah.baru.renovasi.regency.melati.mas,4,3,1,Susianty,1600000000.0,6000000,90,75,Serpong Regency Melati Mas,Tangerang Selatan,21333333.33,Residential,17777778.0,1–2B,1.2,21.33333333,"Serpong Regency Melati Mas, Tangerang Selatan, Indonesia",,
Rumah 1 1/2 Lantai Nusa Loka Bsd Hadap Taman Full Renov,3,2,1,Ayu Atlantis,1200000000.0,5000000,72,108,Serpong,Tangerang Selatan,11111111.11,Residential,16666667.0,1–2B,0.67,11.11111111,"Serpong, Tangerang Selatan, Indonesia",-6.3201527,106.6655836
Rumah Bagus Di Villa Dago Toll Serua Dekat Stasiun Sudimara,4,3,2,Sularmo,999000000.0,4000000,120,100,Ciputat,Tangerang Selatan,9990000.0,Residential,8325000.0,500M–1B,1.2,9.99,"Ciputat, Tangerang Selatan, Indonesia",-6.3110779,106.7184109
Turun Harga Siap Huni Dalam Cluster Bintaro Serpong,2,2,2,Sisca Yulita,1500000000.0,6000000,90,85,Serpong Utara,Tangerang Selatan,17647058.82,Residential,16666667.0,1–2B,1.06,17.64705882,"Serpong Utara, Tangerang Selatan, Indonesia",-6.2580267,106.663251
Ada Rumah Siap Huni Posisi Hook Lokasi Strategis,2,1,1,Arman,575000000.0,2000000,75,50,Pamulang,Tangerang Selatan,11500000.0,Residential,7666667.0,500M–1B,1.5,11.5,"Pamulang, Tangerang Selatan, Indonesia",-6.3332997,106.7226721
Rumah Minimalis Mewah BIO District Serpong Tangerang Type B,3,2,2,Suryadi C,2060000000.0,8000000,72,102,Serpong,Tangerang Selatan,20196078.43,Residential,28611111.0,2–5B,0.71,20.19607843,"Serpong, Tangerang Selatan, Indonesia",-6.3201527,106.6655836
Rumah Minimalis Type C 3 lantai di Bio District Serpong,4,3,2,Suryadi C,2750000000.0,11000000,84,130,Serpong,Tangerang Selatan,21153846.15,Residential,32738095.0,2–5B,0.65,21.15384615,"Serpong, Tangerang Selatan, Indonesia",-6.3201527,106.6655836
Jual Rumah Full Renovasi Dengan Rooftop Balcony Sirkulasi Udara Bagus Di Bsd City,4,5,2,Nita Khaizu,7050000000.0,29000000,252,400,Serpong,Tangerang Selatan,17625000.0,Residential,27976190.0,5–10B,0.63,17.625,"Serpong, Tangerang Selatan, Indonesia",-6.3201527,106.6655836
Rumah Di Hook Modern Ada Teras Dan Taman Dekat Pusat Perbelanjaa,4,4,1,Riszka Aprilia N,4750000000.0,20000000,168,141,Sektor 9-Bintaro,Tangerang Selatan,33687943.26,Residential,28273810.0,2–5B,1.19,33.68794326,"Sektor 9-Bintaro, Tangerang Selatan, Indonesia",-6.2845941,106.7122729
Rumah 2 Lantai Area Eksklusif Bintaro Dekat Bxchange Mall,6,4,2,Riszka Aprilia N,6900000000.0,29000000,440,650,Sektor 7-Bintaro,Tangerang Selatan,10615384.62,Residential,15681818.0,5–10B,0.68,10.615384619999999,"Sektor 7-Bintaro, Tangerang Selatan, Indonesia",-6.2698194,106.7259907
Jual Rumah Di Puspitaloka BSD Serpong,4,5,2,Adminpropertyone,11800000000.0,50000000,243,485,Serpong,Tangerang Selatan,24329896.91,Residential,48559671.0,10–50B,0.5,24.32989691,"Serpong, Tangerang Selatan, Indonesia",-6.3201527,106.6655836
Rumah Baru Mewah American Classic Modern Siap Huni Di Bintaro,4,5,2,M Noor Chandra,7950000000.0,33000000,225,385,Bintaro,Tangerang Selatan,20649350.65,Residential,35333333.0,5–10B,0.58,20.64935065,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Rumah Cantik Minimalis Dalam Cluster Graha Raya Bintro,2,1,1,M Noor Chandra,1420000000.0,6000000,90,70,Bintaro,Tangerang Selatan,20285714.29,Residential,15777778.0,1–2B,1.29,20.285714289999998,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Rumah Brand New di Bintaro Sektor 9 Bagus,5,3,1,"Sw Kunariyati , Se",4500000000.0,19000000,180,250,Bintaro,Tangerang Selatan,18000000.0,Residential,25000000.0,2–5B,0.72,18.0,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
"Rumah B. New, Pool, Hook Di Mertilang Bintaro.",4,4,2,Ahmad Tamimi,5600000000.0,23000000,222,250,Bintaro,Tangerang Selatan,22400000.0,Residential,25225225.0,5–10B,0.89,22.4,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Jual Rumah Graha Raya,2,2,1,Jiska Ika,1400000000.0,5000000,96,55,Graha Raya,Tangerang Selatan,25454545.45,Residential,14583333.0,1–2B,1.75,25.454545449999998,"Graha Raya, Tangerang Selatan, Indonesia",-6.2448725,106.6727918
Rumah Modern Style With Garden And Private Pool Di Sektor 9,4,3,4,Rini,8000000000.0,33000000,315,450,Sektor 9-Bintaro,Tangerang Selatan,17777777.78,Residential,25396825.0,5–10B,0.7,17.77777778,"Sektor 9-Bintaro, Tangerang Selatan, Indonesia",-6.2845941,106.7122729
Rumah Renovasi Kamar Utama Dibawah Di Emerald Bintaro Sektor 9,3,3,1,Alita Djoemena,3800000000.0,16000000,135,129,Bintaro,Tangerang Selatan,29457364.34,Residential,28148148.0,2–5B,1.05,29.45736434,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Dijual Cepat Rumah Siap Huni Minim Di Komp Elang Bintaro Sektor 9,3,3,1,Siti Nur Fadillah,4200000000.0,17000000,185,240,Sektor 9-Bintaro,Tangerang Selatan,17500000.0,Residential,22702703.0,2–5B,0.77,17.5,"Sektor 9-Bintaro, Tangerang Selatan, Indonesia",-6.2845941,106.7122729
Rumah Di Regency Melati Mas Bsd Siap Huni Hadap Selatan Bagus,3,2,1,Summy,1350000000.0,5000000,120,109,Serpong Regency Melati Mas,Tangerang Selatan,12385321.1,Residential,11250000.0,1–2B,1.1,12.385321099999999,"Serpong Regency Melati Mas, Tangerang Selatan, Indonesia",,
Dijual Murah Rumah Rapih Siap Huni Villa Melati Mas,2,1,1,Summy,1300000000.0,5000000,96,66,Serpong Villa Melati Mas,Tangerang Selatan,19696969.7,Residential,13541667.0,1–2B,1.45,19.6969697,"Serpong Villa Melati Mas, Tangerang Selatan, Indonesia",-6.270702,106.655781
Rumah Siap Huni Tidak Banjir Dekat Ke Bsd Dan Alsut Dan Gading Nego Sampe Deal.,3,2,1,Dwi Nugroho,1700000000.0,7000000,180,150,Serpong,Tangerang Selatan,11333333.33,Residential,9444444.0,1–2B,1.2,11.33333333,"Serpong, Tangerang Selatan, Indonesia",-6.3201527,106.6655836
Rumah di Vila bintaro Regency satu lantai atap baja ringan sudah renovasi di tangerang selatan,3,2,1,Deasy Octavia,1250000000.0,5000000,120,90,Bintaro,Tangerang Selatan,13888888.89,Residential,10416667.0,1–2B,1.33,13.88888889,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Rumah Furnished Bagus Dikomplek Dekat Stasiun KRL Bintaro,2,2,1,Putu Dewi,2200000000.0,9000000,96,76,Bintaro,Tangerang Selatan,28947368.42,Residential,22916667.0,2–5B,1.26,28.94736842,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Rumah 2 Lantai Siap Huni Dekat Stasiun KRL Sekitar Bintaro,4,4,2,Putu Dewi,2600000000.0,11000000,124,139,Bintaro,Tangerang Selatan,18705035.97,Residential,20967742.0,2–5B,0.89,18.705035969999997,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Dijual Rumah Dalam Cluster Di Graha Raya,3,2,1,Agustine,1400000000.0,5000000,98,100,Graha Raya,Tangerang Selatan,14000000.0,Residential,14285714.0,1–2B,0.98,14.0,"Graha Raya, Tangerang Selatan, Indonesia",-6.2448725,106.6727918
Rumah Lokasi Di Boulevard Graha Raya Bintaro Jaya Serpong Utara,3,2,1,Rostika,1600000000.0,6000000,160,80,Graha Raya,Tangerang Selatan,20000000.0,Residential,10000000.0,1–2B,2.0,20.0,"Graha Raya, Tangerang Selatan, Indonesia",-6.2448725,106.6727918
Dijual Rumah Lokasi Strategis Di Cluster Graha Raya Bintaro Jaya,3,1,1,Rostika,1300000000.0,5000000,105,65,Graha Raya,Tangerang Selatan,20000000.0,Residential,12380952.0,1–2B,1.62,20.0,"Graha Raya, Tangerang Selatan, Indonesia",-6.2448725,106.6727918
Rumah Mewah American Classic Dengan Attic Dan By Window,4,4,2,Okta Rumahbaru Tangerang,3990000000.0,16000000,120,183,Bintaro,Tangerang Selatan,21803278.69,Residential,33250000.0,2–5B,0.66,21.803278690000003,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
Rumah Hook 1 Lantai Dekat Tol Di Ciputat,3,2,1,Ria Patra Yuliet,1700000000.0,7000000,185,185,Ciputat,Tangerang Selatan,9189189.189,Residential,9189189.0,1–2B,1.0,9.189189188999999,"Ciputat, Tangerang Selatan, Indonesia",-6.3110779,106.7184109
"Cepat!!! Jarang Ada Rumah Baru Apik Siap Huni Design Modern Minimalis Di Bintaro Sektor 9, Harga Nego",4,4,2,Agustri Wahyuni,4250000000.0,18000000,135,220,Sektor 9-Bintaro,Tangerang Selatan,19318181.82,Residential,31481481.0,2–5B,0.61,19.31818182,"Sektor 9-Bintaro, Tangerang Selatan, Indonesia",-6.2845941,106.7122729
Rumah 3 Lantai Sudah Renovasi Timur Murah Jarang Ada Di Cendana Residence Pamulang Tangerang Selatan,4,4,2,Lo Hak Tjoan,1850000000.0,7000000,133,270,Pamulang,Tangerang Selatan,6851851.852,Residential,13909774.0,1–2B,0.49,6.851851852,"Pamulang, Tangerang Selatan, Indonesia",-6.3332997,106.7226721
Jual cepat rumah siap huni di dalam cluster Pondok Aren,3,3,2,Tri Fabiana Prastuti,2500000000.0,10000000,126,200,Pondok Aren,Tangerang Selatan,12500000.0,Residential,19841270.0,2–5B,0.63,12.5,"Pondok Aren, Tangerang Selatan, Indonesia",-6.2665205,106.7149851
Dijual Rumah Grand Kencana One Tangerang,3,2,1,Wilsa Aelisa Wiranata,1200000000.0,5000000,70,78,Serpong,Tangerang Selatan,15384615.38,Residential,17142857.0,1–2B,0.9,15.384615380000001,"Serpong, Tangerang Selatan, Indonesia",-6.3201527,106.6655836
Rumah 3 Kt Graha Raya Boug3nville,3,2,1,Wilsa Aelisa Wiranata,1800000000.0,7000000,160,120,Bintaro,Tangerang Selatan,15000000.0,Residential,11250000.0,1–2B,1.33,15.0,"Bintaro, Tangerang Selatan, Indonesia",-6.2737145,106.7476998
